EventID,Locality,Station,StartLatitude,StartLongitude,EndLatitude,EndLongitude,MinimumDepthInMeters,MaximumDepthInMeters,Temperature,Salinity,Oxygen,ObservationDate,ObservationTime,SampleID,ImageFilePath,ScientificName,AphiaID,IndividualCount,Density,Size,Condition,WeightInKg,AssociatedTaxa,Habitat,Substrate
D20220705-T170634,E Central Gulf of Alaska,,58.55188,-148.56406,58.55598,-148.56205,129.093,132.156,6.10457539,,,7/5/2018,8:15:14,,,Stylasteridae,22805,95,0.1009508598,,Live,,Glyptocephalus zachirus; Teleostei; Microstomus pacificus; Sebastes zacentrus; Sebastes; Agonidae; Zoarcoidei; Zoarcidae; Hippoglossus stenolepis; Pleuronectidae,,Sand-mixed coarse
D20220705-T180454,E Central Gulf of Alaska,,58.46608,-148.49487,58.46487,-148.5018,-0.385,404.164,6.824517842,,,7/5/2018,9:31:23,,,Balticina,146534,2,0.002779993642,,Live,,Sebastes borealis; Glyptocephalus zachirus; Microstomus pacificus; Sebastolobus; Sebastolobus alascanus; Anoplopoma fimbria; Pleuronectidae,,Mud-sand
D20220705-T200026,E Central Gulf of Alaska,,58.32503,-148.58474,58.3193,-148.59087,-0.965,197.309,12.03046878,,,7/5/2018,11:10:04,,,Balticina,146534,10,0.007284369803,,Live,,Zoarcoidei; Gadus macrocephalus; Microstomus pacificus; Sebastes zacentrus; Hexagrammidae; Glyptocephalus zachirus; Sebastes babcocki; Sebastolobus; Sebastes; Sebastes variegatus; Lepidopsetta; Sebastes alutus,,Cobble-mixed coarse
D20220705-T200026,E Central Gulf of Alaska,,58.32503,-148.58474,58.3193,-148.59087,-0.965,197.309,12.03046878,,,7/5/2018,11:10:04,,,Demospongiae,164811,1,0.0007284369803,,Live,,Zoarcoidei; Gadus macrocephalus; Microstomus pacificus; Sebastes zacentrus; Hexagrammidae; Glyptocephalus zachirus; Sebastes babcocki; Sebastolobus; Sebastes; Sebastes variegatus; Lepidopsetta; Sebastes alutus,,Cobble-mixed coarse
D20220705-T200026,E Central Gulf of Alaska,,58.32503,-148.58474,58.3193,-148.59087,-0.965,197.309,12.03046878,,,7/5/2018,11:10:04,,,Hexactinellida,22612,2,0.001456873961,,Live,,Zoarcoidei; Gadus macrocephalus; Microstomus pacificus; Sebastes zacentrus; Hexagrammidae; Glyptocephalus zachirus; Sebastes babcocki; Sebastolobus; Sebastes; Sebastes variegatus; Lepidopsetta; Sebastes alutus,,Cobble-mixed coarse
D20220705-T200026,E Central Gulf of Alaska,,58.32503,-148.58474,58.3193,-148.59087,-0.965,197.309,12.03046878,,,7/5/2018,11:10:04,,,Pennatulacea,1367,8,0.005827495842,,Live,,Zoarcoidei; Gadus macrocephalus; Microstomus pacificus; Sebastes zacentrus; Hexagrammidae; Glyptocephalus zachirus; Sebastes babcocki; Sebastolobus; Sebastes; Sebastes variegatus; Lepidopsetta; Sebastes alutus,,Cobble-mixed coarse
D20220705-T200026,E Central Gulf of Alaska,,58.32503,-148.58474,58.3193,-148.59087,-0.965,197.309,12.03046878,,,7/5/2018,11:10:04,,,Stylasteridae,22805,33,0.02403842035,,Live,,Zoarcoidei; Gadus macrocephalus; Microstomus pacificus; Sebastes zacentrus; Hexagrammidae; Glyptocephalus zachirus; Sebastes babcocki; Sebastolobus; Sebastes; Sebastes variegatus; Lepidopsetta; Sebastes alutus,,Cobble-mixed coarse
D20220705-T220414,E Central Gulf of Alaska,,58.06823,-148.84736,58.06415,-148.84993,130.776,136.323,5.964744107,,,7/5/2018,13:17:05,,,Balticina,146534,1,0.0009132518188,,Live,,Teleostei; Sebastes brevispinis; Zoarcoidei; Sebastes variabilis; Sebastes paucispinis; Sebastes,,Mixed Coarse-boulder
D20220705-T220414,E Central Gulf of Alaska,,58.06823,-148.84736,58.06415,-148.84993,130.776,136.323,5.964744107,,,7/5/2018,13:17:05,,,Demospongiae,164811,19,0.01735178456,,Live,,Teleostei; Sebastes brevispinis; Zoarcoidei; Sebastes variabilis; Sebastes paucispinis; Sebastes,,Mixed Coarse-boulder
D20220705-T220414,E Central Gulf of Alaska,,58.06823,-148.84736,58.06415,-148.84993,130.776,136.323,5.964744107,,,7/5/2018,13:17:05,,,Hexactinellida,22612,16,0.0146120291,,Live,,Teleostei; Sebastes brevispinis; Zoarcoidei; Sebastes variabilis; Sebastes paucispinis; Sebastes,,Mixed Coarse-boulder
D20220705-T220414,E Central Gulf of Alaska,,58.06823,-148.84736,58.06415,-148.84993,130.776,136.323,5.964744107,,,7/5/2018,13:17:05,,,Porifera,558,51,0.04657584276,,Live,,Teleostei; Sebastes brevispinis; Zoarcoidei; Sebastes variabilis; Sebastes paucispinis; Sebastes,,Mixed Coarse-boulder
D20220705-T220414,E Central Gulf of Alaska,,58.06823,-148.84736,58.06415,-148.84993,130.776,136.323,5.964744107,,,7/5/2018,13:17:05,,,Primnoidae,125278,1,0.0009132518188,,Live,,Teleostei; Sebastes brevispinis; Zoarcoidei; Sebastes variabilis; Sebastes paucispinis; Sebastes,,Mixed Coarse-boulder
D20220705-T220414,E Central Gulf of Alaska,,58.06823,-148.84736,58.06415,-148.84993,130.776,136.323,5.964744107,,,7/5/2018,13:17:05,,,Stylasteridae,22805,8982.692308,8.203460088,,Live,,Teleostei; Sebastes brevispinis; Zoarcoidei; Sebastes variabilis; Sebastes paucispinis; Sebastes,,Mixed Coarse-boulder
D20220705-T232340,E Central Gulf of Alaska,,57.99713,-149.07937,57.994,-149.08149,144.767,149.872,6.773393617,,,7/5/2018,14:36:03,,,Hexactinellida,22612,2,0.002857408714,,Live,,Sebastes; Teleostei; Atheresthes,,Sand-mixed coarse
D20220705-T232340,E Central Gulf of Alaska,,57.99713,-149.07937,57.994,-149.08149,144.767,149.872,6.773393617,,,7/5/2018,14:36:03,,,Stylasteridae,22805,203,0.2900269845,,Live,,Sebastes; Teleostei; Atheresthes,,Sand-mixed coarse
D20220706-T004654,E Central Gulf of Alaska,,57.90136,-149.29632,57.90388,-149.30018,522.576,534.552,4.263052504,,,7/5/2018,15:47:01,,,Virgulariidae,128488,1,0.001376895676,,Live,,Microstomus pacificus; Sebastolobus alascanus; Anoplopoma fimbria; Sebastolobus; Zoarcoidei; Zoarcidae; Macrouridae; Lepidopsetta; Agonidae,,Sand-mud
D20220706-T022005,E Central Gulf of Alaska,,57.98446,-149.43786,57.98248,-149.44163,177.081,180.034,5.981567637,,,7/5/2018,17:31:46,,,Demospongiae,164811,1,0.001931817023,,Live,,Sebastes; Sebastes alutus; Zoarcidae; Lepidopsetta,,Sand-cobble
D20220706-T022005,E Central Gulf of Alaska,,57.98446,-149.43786,57.98248,-149.44163,177.081,180.034,5.981567637,,,7/5/2018,17:31:46,,,Hexactinellida,22612,1,0.001931817023,,Live,,Sebastes; Sebastes alutus; Zoarcidae; Lepidopsetta,,Sand-cobble
D20220706-T180449,E Central Gulf of Alaska,,57.85784,-149.6572,57.85716,-149.66419,246.732,251.616,5.205462034,,,7/6/2018,9:18:14,,,Demospongiae,164811,7,0.008834961995,,Live,,Sebastolobus alascanus; Sebastes variegatus; Teleostei; Cottidae; Pleuronectidae; Agonidae; Sebastolobus; Sebastes alutus; Anoplopoma fimbria; Hippoglossus stenolepis,,Mixed Coarse-boulder
D20220706-T180449,E Central Gulf of Alaska,,57.85784,-149.6572,57.85716,-149.66419,246.732,251.616,5.205462034,,,7/6/2018,9:18:14,,,Hexactinellida,22612,1,0.001262137428,,Live,,Sebastolobus alascanus; Sebastes variegatus; Teleostei; Cottidae; Pleuronectidae; Agonidae; Sebastolobus; Sebastes alutus; Anoplopoma fimbria; Hippoglossus stenolepis,,Mixed Coarse-boulder
D20220706-T180449,E Central Gulf of Alaska,,57.85784,-149.6572,57.85716,-149.66419,246.732,251.616,5.205462034,,,7/6/2018,9:18:14,,,Porifera,558,1,0.001262137428,,Live,,Sebastolobus alascanus; Sebastes variegatus; Teleostei; Cottidae; Pleuronectidae; Agonidae; Sebastolobus; Sebastes alutus; Anoplopoma fimbria; Hippoglossus stenolepis,,Mixed Coarse-boulder
D20220706-T180449,E Central Gulf of Alaska,,57.85784,-149.6572,57.85716,-149.66419,246.732,251.616,5.205462034,,,7/6/2018,9:18:14,,,Stylasteridae,22805,41,0.05174763454,,Live,,Sebastolobus alascanus; Sebastes variegatus; Teleostei; Cottidae; Pleuronectidae; Agonidae; Sebastolobus; Sebastes alutus; Anoplopoma fimbria; Hippoglossus stenolepis,,Mixed Coarse-boulder
D20220706-T193605,E Central Gulf of Alaska,,57.77968,-149.45216,57.7772,-149.45668,616.814,634.338,4.108801215,,,7/6/2018,11:04:16,,,Balticina,146534,241,0.3052592622,,Live,,Sebastolobus; Microstomus pacificus; Macrouridae; Teleostei; Zoarcidae; Lepidopsetta bilineata,,Sand-mud
D20220706-T193605,E Central Gulf of Alaska,,57.77968,-149.45216,57.7772,-149.45668,616.814,634.338,4.108801215,,,7/6/2018,11:04:16,,,Pennatulacea,1367,5,0.006333179714,,Live,,Sebastolobus; Microstomus pacificus; Macrouridae; Teleostei; Zoarcidae; Lepidopsetta bilineata,,Sand-mud
D20220707-T021200,E Central Gulf of Alaska,,57.62205,-150.37527,57.62497,-150.37801,121.256,124.125,6.22132253,,,7/6/2018,17:22:45,,,Demospongiae,164811,2,0.003505578436,,Live,,Pleuronectidae; Glyptocephalus zachirus; Teleostei,,Mixed Coarse-sand
D20220707-T034327,E Central Gulf of Alaska,,57.51026,-150.56917,57.51245,-150.57075,107.458,111.901,6.742084286,,,7/6/2018,18:53:40,,,Balticina,146534,17,0.02783559267,,Live,,Pleuronectidae,,Sand-Gravel/Pebble
D20220707-T140350,E Central Gulf of Alaska,,57.00276,-151.4955,57.00483,-151.50284,178.737,193.776,6.257169283,,,7/6/2018,5:13:42,,,Balticina,146534,1,0.001095420797,,Live,,Microstomus pacificus; Glyptocephalus zachirus; Sebastes alutus; Gadus macrocephalus; Hippoglossus stenolepis; Teleostei; Sebastes; Lepidopsetta; Sebastes zacentrus; Pleuronectidae,,Sand-cobble
D20220707-T140350,E Central Gulf of Alaska,,57.00276,-151.4955,57.00483,-151.50284,178.737,193.776,6.257169283,,,7/6/2018,5:13:42,,,Hexactinellida,22612,1,0.001095420797,,Live,,Microstomus pacificus; Glyptocephalus zachirus; Sebastes alutus; Gadus macrocephalus; Hippoglossus stenolepis; Teleostei; Sebastes; Lepidopsetta; Sebastes zacentrus; Pleuronectidae,,Sand-cobble
D20220707-T152119,E Central Gulf of Alaska,,56.89552,-151.50317,56.89805,-151.51297,576.635,613.641,4.0516,,,7/6/2018,6:41:11,,,Balticina,146534,24,0.01883404576,,Live,,Sebastolobus alascanus; Pleuronectidae; Embassichthys bathybius; Rajidae; Sebastolobus; Microstomus pacificus; Macrouridae; Raja; Anoplopoma fimbria,,Sand-mud
D20220707-T152119,E Central Gulf of Alaska,,56.89552,-151.50317,56.89805,-151.51297,576.635,613.641,4.0516,,,7/6/2018,6:41:11,,,Pennatulacea,1367,17,0.01334078241,,Live,,Sebastolobus alascanus; Pleuronectidae; Embassichthys bathybius; Rajidae; Sebastolobus; Microstomus pacificus; Macrouridae; Raja; Anoplopoma fimbria,,Sand-mud
D20220707-T185521,E Central Gulf of Alaska,,56.76552,-151.92338,56.75692,-151.93071,Inf,#NAME?,NA,,,7/7/2018,9:55:29,,,Callogorgia,125317,12,0.005086881248,,Live,,Cottidae; Hexagrammidae; Hemilepidotus; Teleostei; Ophiodon elongatus; Pleuronectidae,,Mixed Coarse-cobble
D20220707-T205252,E Central Gulf of Alaska,,56.55618,-152.12852,56.55799,-152.13426,Inf,#NAME?,NA,,,7/7/2018,11:53:00,,,Balticina,146534,4,0.004826436557,,Live,,Pleuronectidae; Lepidopsetta; Sebastes; Hippoglossus stenolepis,,Sand-mixed coarse
D20220707-T205252,E Central Gulf of Alaska,,56.55618,-152.12852,56.55799,-152.13426,Inf,#NAME?,NA,,,7/7/2018,11:53:00,,,Hexactinellida,22612,1,0.001206609139,,Live,,Pleuronectidae; Lepidopsetta; Sebastes; Hippoglossus stenolepis,,Sand-mixed coarse
D20220707-T205252,E Central Gulf of Alaska,,56.55618,-152.12852,56.55799,-152.13426,Inf,#NAME?,NA,,,7/7/2018,11:53:00,,,Stylasteridae,22805,12,0.01447930967,,Live,,Pleuronectidae; Lepidopsetta; Sebastes; Hippoglossus stenolepis,,Sand-mixed coarse
D20220708-T000720,E Central Gulf of Alaska,,56.29382,-152.70496,56.29523,-152.71329,536,656,NA,,,7/7/2018,15:27:34,,,Asbestopluma,131893,1048,0.9586758116,,Live,,Sebastolobus; Lycodes; Pleuronectidae; Anoplopoma fimbria; Agonidae; Coryphaenoides,,Mud-mud
D20220708-T000720,E Central Gulf of Alaska,,56.29382,-152.70496,56.29523,-152.71329,536,656,NA,,,7/7/2018,15:27:34,,,Balticina,146534,7,0.006403368971,,Live,,Sebastolobus; Lycodes; Pleuronectidae; Anoplopoma fimbria; Agonidae; Coryphaenoides,,Mud-mud
D20220708-T000720,E Central Gulf of Alaska,,56.29382,-152.70496,56.29523,-152.71329,536,656,NA,,,7/7/2018,15:27:34,,,Demospongiae,164811,1,0.0009147669958,,Live,,Sebastolobus; Lycodes; Pleuronectidae; Anoplopoma fimbria; Agonidae; Coryphaenoides,,Mud-mud
D20220708-T000720,E Central Gulf of Alaska,,56.29382,-152.70496,56.29523,-152.71329,536,656,NA,,,7/7/2018,15:27:34,,,Hexactinellida,22612,5,0.004573834979,,Live,,Sebastolobus; Lycodes; Pleuronectidae; Anoplopoma fimbria; Agonidae; Coryphaenoides,,Mud-mud
D20220708-T013009,E Central Gulf of Alaska,,56.25936,-152.79063,56.26061,-152.78726,623.106,657.214,4.027415814,,,7/7/2018,16:56:53,,,Balticina,146534,4,0.007714105915,,Live,,Cottidae; Zoarcidae; Sebastolobus alascanus; Antimora microlepis; Coryphaenoides; Anoplopoma fimbria; Raja; Coryphaenoides acrolepis; Agonidae; Macrouridae; Rajidae; Coryphaenoides cinereus; Sebastolobus,,Mud-mud
D20220708-T013009,E Central Gulf of Alaska,,56.25936,-152.79063,56.26061,-152.78726,623.106,657.214,4.027415814,,,7/7/2018,16:56:53,,,Hexactinellida,22612,1,0.001928526479,,Live,,Cottidae; Zoarcidae; Sebastolobus alascanus; Antimora microlepis; Coryphaenoides; Anoplopoma fimbria; Raja; Coryphaenoides acrolepis; Agonidae; Macrouridae; Rajidae; Coryphaenoides cinereus; Sebastolobus,,Mud-mud
D20220708-T013009,E Central Gulf of Alaska,,56.25936,-152.79063,56.26061,-152.78726,623.106,657.214,4.027415814,,,7/7/2018,16:56:53,,,Pennatulacea,1367,1,0.001928526479,,Live,,Cottidae; Zoarcidae; Sebastolobus alascanus; Antimora microlepis; Coryphaenoides; Anoplopoma fimbria; Raja; Coryphaenoides acrolepis; Agonidae; Macrouridae; Rajidae; Coryphaenoides cinereus; Sebastolobus,,Mud-mud
D20220708-T144044,Western Gulf of Alaska,,56.05759,-154.0324,56.05249,-154.03258,102.463,135.936,5.779186679,,,7/7/2018,5:40:52,,,Hexactinellida,22612,14,0.01583258224,,Live,,Cottidae; Raja rhina; Pleuronectidae; Bathymasteridae; Agonidae; Atheresthes; Zoarcoidei; Microstomus pacificus,,Mud-mixed coarse
D20220708-T163757,E Central Gulf of Alaska,,56.21216,-153.99971,56.20945,-153.99931,150.921,183.676,5.849720968,,,7/8/2018,7:51:18,,,Demospongiae,164811,2,0.004489539497,,Live,,Hippoglossoides elassodon,,Mixed Coarse-mud
D20220708-T163757,E Central Gulf of Alaska,,56.21216,-153.99971,56.20945,-153.99931,150.921,183.676,5.849720968,,,7/8/2018,7:51:18,,,Hexactinellida,22612,13,0.02918200673,,Live,,Hippoglossoides elassodon,,Mixed Coarse-mud
D20220708-T175426,W Central Gulf of Alaska,,56.18451,-154.12875,56.17982,-154.1293,104.008,143.166,6.225797755,,,7/8/2018,8:54:32,,,Pennatulacea,1367,110,0.1612889243,,Live,,Teleostei; Stichaeidae; Glyptocephalus zachirus; Cottoidei; Cottidae; Zoarcidae; Agonidae; Zoarcoidei; Microstomus pacificus; Pleuronectidae,,Mud-sand
D20220708-T175426,W Central Gulf of Alaska,,56.18451,-154.12875,56.17982,-154.1293,104.008,143.166,6.225797755,,,7/8/2018,8:54:32,,,Virgulariidae,128488,354,0.5190570838,,Live,,Teleostei; Stichaeidae; Glyptocephalus zachirus; Cottoidei; Cottidae; Zoarcidae; Agonidae; Zoarcoidei; Microstomus pacificus; Pleuronectidae,,Mud-sand
D20220708-T205456,W Central Gulf of Alaska,,56.28377,-154.1772,56.27897,-154.17976,89.797,126.913,6.32125533,,,7/8/2018,12:00:35,,,Balticina,146534,1,0.001339404359,,Live,,Teleostei; Zoarcidae; Stichaeidae; Agonidae; Atheresthes; Glyptocephalus zachirus; Zoarcoidei; Microstomus pacificus; Cottoidei; Cottidae; Pleuronectidae,,Mud-mud
D20220708-T223802,E Central Gulf of Alaska,,56.40035,-153.95174,56.39681,-153.95557,37.503,70.342,7.330942376,,,7/8/2018,13:38:11,,,Demospongiae,164811,6,0.006908954196,,Live,,Stichaeidae; Cottidae; Bathymasteridae; Pleuronectidae; Hexagrammidae; Teleostei; Zoarcoidei; Cottoidei,,Mixed Coarse-mixed coarse
D20220708-T223802,E Central Gulf of Alaska,,56.40035,-153.95174,56.39681,-153.95557,37.503,70.342,7.330942376,,,7/8/2018,13:38:11,,,Ptilosarcus gurneyi,290947,7,0.008060446563,,Live,,Stichaeidae; Cottidae; Bathymasteridae; Pleuronectidae; Hexagrammidae; Teleostei; Zoarcoidei; Cottoidei,,Mixed Coarse-mixed coarse
D20220709-T023045,E Central Gulf of Alaska,,56.76682,-153.67256,56.76273,-153.67424,23.65,54.861,7.852320174,,,7/8/2018,17:35:11,,,Hexactinellida,22612,3,0.003389599517,,Live,,Teleostei; Pleuronectidae; Hexagrammidae,,Sand-mixed coarse
D20220709-T023045,E Central Gulf of Alaska,,56.76682,-153.67256,56.76273,-153.67424,23.65,54.861,7.852320174,,,7/8/2018,17:35:11,,,Primnoidae,125278,1,0.001129866506,,Live,,Teleostei; Pleuronectidae; Hexagrammidae,,Sand-mixed coarse
D20220709-T023045,E Central Gulf of Alaska,,56.76682,-153.67256,56.76273,-153.67424,23.65,54.861,7.852320174,,,7/8/2018,17:35:11,,,Ptilosarcus gurneyi,290947,2,0.002259733011,,Live,,Teleostei; Pleuronectidae; Hexagrammidae,,Sand-mixed coarse
D20220709-T143318,W Central Gulf of Alaska,,55.92528,-154.14348,55.92162,-154.14821,295.686,327.338,4.7422875,,,7/8/2018,5:41:36,,,Pennatulacea,1367,1,0.001052245188,,Live,,Pleuronectidae; Cottoidei; Anoplopoma fimbria; Sebastes; Agonidae; Sebastolobus,,Mud-mud
D20220709-T153526,W Central Gulf of Alaska,,55.89561,-154.23881,55.89242,-154.2435,392.381,432.173,4.669926609,,,7/8/2018,6:46:20,,,Balticina,146534,3,0.003277622362,,Live,,Coryphaenoides acrolepis; Sebastes; Microstomus pacificus; Anoplopoma fimbria; Agonidae; Sebastolobus; Teleostei; Pleuronectidae; Bathyraja aleutica; Sebastes borealis; Cottidae,,Sand-mud
D20220709-T153526,W Central Gulf of Alaska,,55.89561,-154.23881,55.89242,-154.2435,392.381,432.173,4.669926609,,,7/8/2018,6:46:20,,,Demospongiae,164811,4,0.00437016315,,Live,,Coryphaenoides acrolepis; Sebastes; Microstomus pacificus; Anoplopoma fimbria; Agonidae; Sebastolobus; Teleostei; Pleuronectidae; Bathyraja aleutica; Sebastes borealis; Cottidae,,Sand-mud
D20220709-T153526,W Central Gulf of Alaska,,55.89561,-154.23881,55.89242,-154.2435,392.381,432.173,4.669926609,,,7/8/2018,6:46:20,,,Hexactinellida,22612,6,0.006555244724,,Live,,Coryphaenoides acrolepis; Sebastes; Microstomus pacificus; Anoplopoma fimbria; Agonidae; Sebastolobus; Teleostei; Pleuronectidae; Bathyraja aleutica; Sebastes borealis; Cottidae,,Sand-mud
D20220709-T153526,W Central Gulf of Alaska,,55.89561,-154.23881,55.89242,-154.2435,392.381,432.173,4.669926609,,,7/8/2018,6:46:20,,,Pennatulacea,1367,1,0.001092540787,,Live,,Coryphaenoides acrolepis; Sebastes; Microstomus pacificus; Anoplopoma fimbria; Agonidae; Sebastolobus; Teleostei; Pleuronectidae; Bathyraja aleutica; Sebastes borealis; Cottidae,,Sand-mud
D20220709-T163431,W Central Gulf of Alaska,,55.90679,-154.26639,55.90395,-154.27081,547.909,584.445,4.174986712,,,7/9/2018,7:50:59,,,Balticina,146534,52,0.07518150148,,Live,,Coryphaenoides acrolepis; Pleuronectidae; Microstomus pacificus; Coryphaenoides; Cottoidei; Sebastolobus; Bathyraja aleutica; Anoplopoma fimbria,,Mud-mud
D20220709-T163431,W Central Gulf of Alaska,,55.90679,-154.26639,55.90395,-154.27081,547.909,584.445,4.174986712,,,7/9/2018,7:50:59,,,Demospongiae,164811,1,0.001445798105,,Live,,Coryphaenoides acrolepis; Pleuronectidae; Microstomus pacificus; Coryphaenoides; Cottoidei; Sebastolobus; Bathyraja aleutica; Anoplopoma fimbria,,Mud-mud
D20220709-T163431,W Central Gulf of Alaska,,55.90679,-154.26639,55.90395,-154.27081,547.909,584.445,4.174986712,,,7/9/2018,7:50:59,,,Pennatulacea,1367,7,0.01012058674,,Live,,Coryphaenoides acrolepis; Pleuronectidae; Microstomus pacificus; Coryphaenoides; Cottoidei; Sebastolobus; Bathyraja aleutica; Anoplopoma fimbria,,Mud-mud
D20220709-T180504,W Central Gulf of Alaska,,55.97926,-154.41393,55.97478,-154.4171,576.36,616.787,3.986383992,,,7/9/2018,9:25:00,,,Balticina,146534,6,0.006160602322,,Live,,Lycodes; Coryphaenoides; Teleostei; Sebastolobus; Microstomus pacificus,,Mud-mud
D20220709-T180504,W Central Gulf of Alaska,,55.97926,-154.41393,55.97478,-154.4171,576.36,616.787,3.986383992,,,7/9/2018,9:25:00,,,Pennatulacea,1367,1,0.001026767054,,Live,,Lycodes; Coryphaenoides; Teleostei; Sebastolobus; Microstomus pacificus,,Mud-mud
D20220709-T204030,W Central Gulf of Alaska,,55.9333,-154.63093,55.92974,-154.63275,593.193,753.053,3.710214447,,,7/9/2018,11:58:28,,,Balticina,146534,24,0.03431266378,,Live,,Coryphaenoides; Sebastolobus; Agonidae,,Mud-mud
D20220709-T204030,W Central Gulf of Alaska,,55.9333,-154.63093,55.92974,-154.63275,593.193,753.053,3.710214447,,,7/9/2018,11:58:28,,,Gersemia,146953,1,0.001429694324,,Live,,Coryphaenoides; Sebastolobus; Agonidae,,Mud-mud
D20220709-T204030,W Central Gulf of Alaska,,55.9333,-154.63093,55.92974,-154.63275,593.193,753.053,3.710214447,,,7/9/2018,11:58:28,,,Pennatulacea,1367,2,0.002859388648,,Live,,Coryphaenoides; Sebastolobus; Agonidae,,Mud-mud
D20220709-T204030,W Central Gulf of Alaska,,55.9333,-154.63093,55.92974,-154.63275,593.193,753.053,3.710214447,,,7/9/2018,11:58:28,,,Umbellula lindahli,128531,1,0.001429694324,,Live,,Coryphaenoides; Sebastolobus; Agonidae,,Mud-mud
D20220709-T223054,W Central Gulf of Alaska,,55.89946,-154.81056,55.90128,-154.81198,642.064,671.233,4.087256935,,,7/9/2018,13:34:42,,,Balticina,146534,80,0.2018503475,,Live,,Anoplopoma fimbria; Teleostei; Coryphaenoides; Sebastolobus; Coryphaenoides cinereus; Microstomus pacificus,,Mud-mud
D20220709-T223054,W Central Gulf of Alaska,,55.89946,-154.81056,55.90128,-154.81198,642.064,671.233,4.087256935,,,7/9/2018,13:34:42,,,Pennatulacea,1367,35,0.08830952703,,Live,,Anoplopoma fimbria; Teleostei; Coryphaenoides; Sebastolobus; Coryphaenoides cinereus; Microstomus pacificus,,Mud-mud
D20220710-T005716,W Central Gulf of Alaska,,55.7403,-155.09912,55.73606,-155.09758,206.746,243.2,5.566235387,,,7/9/2018,16:06:36,,,Balticina,146534,129,0.1379185852,,Live,,Sebastes; Gadus macrocephalus; Sebastes alutus; Atheresthes; Sebastolobus; Hexagrammidae; Pleuronectidae; Anoplopoma fimbria; Glyptocephalus zachirus,,Mud-mixed coarse
D20220710-T005716,W Central Gulf of Alaska,,55.7403,-155.09912,55.73606,-155.09758,206.746,243.2,5.566235387,,,7/9/2018,16:06:36,,,Demospongiae,164811,4,0.004276545279,,Live,,Sebastes; Gadus macrocephalus; Sebastes alutus; Atheresthes; Sebastolobus; Hexagrammidae; Pleuronectidae; Anoplopoma fimbria; Glyptocephalus zachirus,,Mud-mixed coarse
D20220710-T005716,W Central Gulf of Alaska,,55.7403,-155.09912,55.73606,-155.09758,206.746,243.2,5.566235387,,,7/9/2018,16:06:36,,,Hexactinellida,22612,2,0.002138272639,,Live,,Sebastes; Gadus macrocephalus; Sebastes alutus; Atheresthes; Sebastolobus; Hexagrammidae; Pleuronectidae; Anoplopoma fimbria; Glyptocephalus zachirus,,Mud-mixed coarse
D20220710-T005716,W Central Gulf of Alaska,,55.7403,-155.09912,55.73606,-155.09758,206.746,243.2,5.566235387,,,7/9/2018,16:06:36,,,Pennatulacea,1367,86,0.09194572349,,Live,,Sebastes; Gadus macrocephalus; Sebastes alutus; Atheresthes; Sebastolobus; Hexagrammidae; Pleuronectidae; Anoplopoma fimbria; Glyptocephalus zachirus,,Mud-mixed coarse
D20220710-T005716,W Central Gulf of Alaska,,55.7403,-155.09912,55.73606,-155.09758,206.746,243.2,5.566235387,,,7/9/2018,16:06:36,,,Stylasteridae,22805,24,0.02565927167,,Live,,Sebastes; Gadus macrocephalus; Sebastes alutus; Atheresthes; Sebastolobus; Hexagrammidae; Pleuronectidae; Anoplopoma fimbria; Glyptocephalus zachirus,,Mud-mixed coarse
D20220710-T021408,W Central Gulf of Alaska,,55.65275,-155.09435,55.64976,-155.09164,509.22,541.258,4.041550621,,,7/9/2018,17:14:16,,,Balticina,146534,7217.426087,10.88975602,,Live,,Sebastolobus; Pleuronectidae; Liparidae; Anoplopoma fimbria; Coryphaenoides,,Mud-sand
D20220710-T140221,W Central Gulf of Alaska,,55.37294,-155.77259,55.37586,-155.77302,598.491,610.771,4.138068926,,,7/9/2018,5:11:48,,,Pennatulacea,1367,45,0.1050686398,,Live,,Glyptocephalus zachirus; Teleostei; Sebastes; Coryphaenoides; Sebastolobus; Pleuronectidae; Zoarcidae,,Mud-mud
D20220710-T162657,W Central Gulf of Alaska,,55.35668,-156.17862,55.35791,-156.17541,202.386,205.808,5.868729233,,,7/10/2018,7:36:49,,,Balticina,146534,9,0.02445412508,,Live,,Cottidae; Teleostei; Sebastes babcocki; Pleuronectidae; Sebastolobus; Anoplopoma fimbria; Bathyraja aleutica,,Mixed Coarse-mixed coarse
D20220710-T162657,W Central Gulf of Alaska,,55.35668,-156.17862,55.35791,-156.17541,202.386,205.808,5.868729233,,,7/10/2018,7:36:49,,,Demospongiae,164811,9,0.02445412508,,Live,,Cottidae; Teleostei; Sebastes babcocki; Pleuronectidae; Sebastolobus; Anoplopoma fimbria; Bathyraja aleutica,,Mixed Coarse-mixed coarse
D20220710-T162657,W Central Gulf of Alaska,,55.35668,-156.17862,55.35791,-156.17541,202.386,205.808,5.868729233,,,7/10/2018,7:36:49,,,Hexactinellida,22612,1,0.002717125009,,Live,,Cottidae; Teleostei; Sebastes babcocki; Pleuronectidae; Sebastolobus; Anoplopoma fimbria; Bathyraja aleutica,,Mixed Coarse-mixed coarse
D20220710-T162657,W Central Gulf of Alaska,,55.35668,-156.17862,55.35791,-156.17541,202.386,205.808,5.868729233,,,7/10/2018,7:36:49,,,Stylasteridae,22805,306,0.8314402527,,Live,,Cottidae; Teleostei; Sebastes babcocki; Pleuronectidae; Sebastolobus; Anoplopoma fimbria; Bathyraja aleutica,,Mixed Coarse-mixed coarse
